app_id,reviewId,userName,score,at,content,thumbsUpCount,replyContent,repliedAt,scraped_at
com.tokopedia.tkpd,d444248e-bb7e-42ae-ace7-0cda90c86839,DEDE RADJA NAJARUDIN,5,2026-04-19 09:17:27,"ada kelebihan di Banding si Oren soal tracking maps yang benar benar bergerak perlahan bukan stuck di transit b trus gerak lagi pas transit c, overall ini ngebantu bgt buat gua yang suka bolak balik cek paket udah sampe mana😹",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,a632c485-1f92-437a-81c1-fe9dd0580521,Rony Bross,1,2026-04-19 05:31:38,"TokopediaCare tolol, belanja estimasi tgl 18 datang paket a, disuruh komplain tgl 20🤔 mending belanja di Shopee blom estimasi tagl datang a paket,,komplain sdh di tanggapi sama pihak aplikasi a, klo di TokopediaCare nunggu setelah dua hari klo paketnya gak datang baru bisa komplain itu ibaratnya polisi nunggu korban mati baru datang buat di periksa 🤪buruk kinerja pihak Tokopedia a 😩😩😩",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,feccd0c0-a9bf-42bd-908e-8a7470ddf675,Muhammad ikhsan Al-fajri,1,2026-04-19 05:24:25,tidak nyaman jelek,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,a0eecb20-a4e2-43d5-8fc1-314baa2a9750,Samuel Satriobagus,1,2026-04-19 03:06:06,"pake dipisah ada seller center segala. mana ribet banyak bug, potongan biaya gede. putusan siapa ini woy pengelolanya bodoh. dulu udah bener simple, skrg ribet. nyusahin cuihhh",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,2412f93d-985f-43ca-bfce-6a781379956c,AL GAMING,1,2026-04-19 01:52:33,gak bisa masuk woi,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,fc2ddd86-7f65-4b26-a2c4-3357547607f7,DR Team,1,2026-04-19 00:32:35,Sorry gua uninstall lagi. notifnya ganggu banget,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,4e59f619-895c-4aac-98b5-5da29400cebc,Rafi Syihab,1,2026-04-18 23:51:02,iklan nya sangat mengganggu,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,20770071-bc26-45c3-8d12-39f2a86abd20,Parsana SPd,5,2026-04-18 23:13:40,good,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,25962dfd-0fba-451b-88ef-34bf718ed2d8,Shandy zxr,5,2026-04-18 22:26:20,bagus sekali tokped,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,c822e009-93eb-443c-a7ee-b809ae648cf9,pondra irawan,4,2026-04-18 21:20:56,baru mulai menggunakan,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,1d2d508c-5db2-4b36-a0a0-71e889a14a5f,Rama Andung,5,2026-04-18 20:25:00,terbaik,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,cbfe8b9b-88a3-450c-a377-1755897ffef8,Sofiyah DR,1,2026-04-18 20:07:54,Diskon harian tokopedia plus udah ga ada. mana belanja seringnya ga dikirim. Parah,0,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-03-09 09:00:03,2026-04-20 20:04:16
com.tokopedia.tkpd,97e23b28-2d53-4ea4-907a-d4c84b743605,Peri Ikilo,1,2026-04-18 20:00:30,kecewa voucher plus 5k sudah tdk ada lagi,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,c0aaed30-e317-43e1-a90e-bfe4cd00525d,Risma Yanti,4,2026-04-18 18:48:19,Good,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,925f470e-4ad8-4c23-a136-76f5ec6ca793,Achmadi,5,2026-04-18 18:40:31,Bagus,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,2c9a4c30-1325-4936-a4fc-47dee61f0deb,Ryan Hidayat,2,2026-04-18 18:26:39,mau login affiliate tapi lag,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,be518cd0-c238-4ee9-ad51-1cdf19c1a95a,wida yanti,5,2026-04-18 17:29:45,"banyak promonya ,makasi tokopedia semoga sukses selalu",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,8f01cd44-9e12-479e-a980-a05d840ae2aa,Huwaida Elmo nisrina,1,2026-04-18 16:55:02,sudah tidak ada lagi diskon plus. cuman diskon 5%. tapi bayar jadi plus nya mahal 😅,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,710ac890-f70e-4e31-973c-02638b2f9bf2,Sumarno Nano,1,2026-04-18 16:53:09,nga pernah belanja pakai kridit paylater akhirnya setiap beli HP baru cash langsung ke counter mantap 👍,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,10055d7b-631b-4279-ae02-da60c4e53724,Petrik Lase,1,2026-04-18 16:50:15,Kesalllllllll!!!!!... unistal jadinya,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,70263383-7cbc-4282-b06e-5bf8d4d68203,Rafa Ff,1,2026-04-18 16:49:12,"izin banget ni ya , ini aplikasi gda kasih peringatan seller yg ga mau bales pertanyaan kita kah? dia nya bales tapi ga nyambung dari yang ku pertanyakan serasa ngomong sama ai",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,57686cd3-bc35-49a2-9471-ebb8c8133a9b,Lem,1,2026-04-18 16:39:46,aplikasi apa ini buat alamat aja kagak bisa di suruh isi kode pos tetep ngga bisa gimana sih,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,a164d9db-f4b1-4292-b80f-75069846f017,Arun Himura,2,2026-04-18 15:42:41,"voucher tidak bisa digunakan , lama menunggu pengiriman , eh sering di batalkan , parah",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,f506d89d-b235-4b02-bf17-885278f732d5,Go od,1,2026-04-18 15:31:20,"promonya banyakan shopee, padahal udah collab sama tiktok tapi ngasi promonya dikit",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,960ae6f7-1daf-46ba-8b27-5223113b93e0,Gunawan Kg20,5,2026-04-18 15:03:07,banyak voucer diskon sama voucer gratis ongkir,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,d04f438c-b2e1-4153-8ef2-eb84f9e344e0,Ari Buwono,1,2026-04-18 14:44:58,"udah mah tiap belanja di Tokopedia dan tiktok shop pakai gopay pula , pengajuan Tokopedia card nya nggak di acc!",1,,,2026-04-20 20:04:16
com.tokopedia.tkpd,2a0bef96-88c3-4d71-ab2f-ff3f01365d97,Fadlan Syakir,2,2026-04-18 13:27:32,tidak bisa cod kecewa bgt,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,de6f206c-f9d7-4a27-9b46-15dc62d17da2,Rudi Rudi,1,2026-04-18 13:12:22,tidak bisa buka aplikasi. setiap d buka kembali ke menu awal,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,d66036a9-690a-447d-83ca-8c13900a27d6,Bilqis Soni,5,2026-04-18 12:41:16,sip dan mudah moga lncar n membantu,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,c266d16f-ecd9-421a-8402-a5bc67017e89,abunufus sobirin,3,2026-04-18 12:39:12,tidak dapat diupdate,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,7bb6a107-4c45-48b2-9c32-8aae69b86c09,Margaretha Denisa,1,2026-04-18 12:38:09,"setiap pesan dibatalkan, marketplace apaan ini",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,c3fcc779-cbe4-4739-a1d4-df2eef0ed3f9,Az Zuhdu,1,2026-04-18 12:30:44,"ribet kalo soal penarikan dana pesan barang tak kunjung dikirim seller. pembatalan barang, uang masuk saldo tokped. giliran ditarik susah banget, harus download gopay, pake bank lain ada minimal penarikan. ribet sumpah ribet.",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,1f39c8b4-1984-4c34-8ac7-45fb8c88324c,Wenny Fatma,1,2026-04-18 12:29:40,"mau pesan, diskon tidak berlaku terus hilang semua",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,22c103f0-1a7f-4b45-9d14-5c198b708189,CŕB• WiJaYa,1,2026-04-18 12:20:04,hadehh,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,d2fb5fdb-db41-4f7f-944f-740a7453d2b6,Na3 Santoso,1,2026-04-18 11:54:01,apa nih orang baru download ko langsung dikasih harga normal gak kayak di shopee baru download langsung dikasih harga murah(4000 semua)ini engga😠,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,5698494f-6684-4c2b-9479-00b3aa8bf407,Erlina lina,5,2026-04-18 11:10:33,"proses cepat, harga terjangkau",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,baf59876-72ab-4e73-966e-c9f373628139,Heliman harefa,1,2026-04-18 11:05:53,perdana belan di aplikasi seratan ini sangat lah buruk gue gak bakalan mau belanja disini lagi paketnya rusak sitem pengambalian dana juga gak ada,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,0c0f5427-6e55-41c7-833f-63cac22212cc,Yeni Mellyari,1,2026-04-18 10:38:54,"harga awal sama harga mau pesanan beda, diskonnya ga ada",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,ac1f60f1-d8cb-4078-8b7d-43831d9c1363,Bosri Pratama,5,2026-04-18 09:32:25,uuu toko pedia sekarang uda gak aman belanja online hati2 kawan 2 karna banyak bermasalah ya hati2,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,5a056320-4473-4fcf-8ca7-b29494f2b783,Wasidi Wasidi,5,2026-04-18 08:14:09,Sangat membantu,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,bd414796-12df-4f81-bb29-ab2aacb13c5f,Sintia Amersia,1,2026-04-18 06:08:24,lah gangguan mulu,1,,,2026-04-20 20:04:16
com.tokopedia.tkpd,538b569d-6a76-483a-9c18-32bc8b23bab1,Imam Utomo,5,2026-04-18 04:18:46,"jangan transaksi di tokped, sering di tahan saldonya",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,05b9511e-f702-4cee-b9eb-61b67072e03e,Fery Susanto,5,2026-04-18 04:11:46,paling keren,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,50cad07d-91e2-4c18-accf-26d874b8a9ae,Ardita Balur,1,2026-04-18 04:01:35,"dana ku lama di kembalikan, aku tidak tahu dikembalikan apa tidak. proses nya kenapa lama",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,41952dce-08d9-48ea-9a87-e92e46666ba0,AgSe,3,2026-04-18 01:49:57,Tolong Hapus Otomatis Produk Yang Tidak Tersedia / Sudah Habis Terjual.. Itu Sangat Menganggu,1,,,2026-04-20 20:04:16
com.tokopedia.tkpd,2fc29a5e-4a50-464c-9d62-328552821536,Iwan Hermawan,5,2026-04-18 00:48:38,ada diskon nya dll,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,6ca2408c-76c0-4e2e-96e1-198a7fb6c36a,Noub GameR,1,2026-04-17 21:27:56,"notifikasi itu jangan tiap jam lag taik, Tengah malam juga di kirimin notifikasi",1,,,2026-04-20 20:04:16
com.tokopedia.tkpd,992e961d-ad51-4adf-98fe-946828ce5447,m h,1,2026-04-17 21:24:04,"sudah habis sabar ku, tiap mau lihat saldo selalu dibikin frustasi dimana letaknya. kenapa sih g ditaruh ditempat yang mudah terlihat saja",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,186b4450-9f8c-43de-9817-e7ba9a1c8767,Imam Jaelani,5,2026-04-17 21:16:51,alhamdulillah terbantu sekali biar bintang yang berbicara,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,82a75146-62d9-4163-b0a5-dee59fe2c941,Reagent Solomont,1,2026-04-17 20:58:24,"sebagian oknum orang dalam toped termasuk admin, IT apalagi IT yg seminggu sekali laporan ke kantor sisanya kerja dirumah terlibat dalam penipuan dengan kedok buat toko palsu seperti toko suryani shop,,,logikanya kok bisa penjual membatalkan pesanan saya kapal api mix 1dus dngn alasan jasa kirim sdh tdk beroperasi terus memberikan link ganti jasa kirim atau pesan ulang melalui scan barcode qris,,,padahal saya sudah membayar pakai gopay,,,sampai sekarang uang saya belum kembali",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,f14a861d-974e-4d66-b0e1-19db61ee592d,Hamjah Kelana,2,2026-04-17 20:44:44,"PROSES REFUND DAN PENGEMBALIAN DANA LAMA, GAADA TINDAKAN CEPAT UNTUK PENJUAL YG LAMA RESPONNYA",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,db53c908-a3df-49a6-8aca-449c6e4be02b,Rio Chandra Utama,5,2026-04-17 20:34:16,baik,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,d57f03a8-3498-4edc-9426-e38b07e4e924,Dedi Suparman,4,2026-04-17 20:28:26,4 bitang dulu ya soal nya lagi percobak an 😁,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,2edc831e-4531-4670-92eb-cf04abb14dde,Ikaamalia Puspita Rahma Amali,4,2026-04-17 19:54:32,Layanan Pengiriman pilihan lebih bervariasi lagi tapi layanan cod dari seller nya payah banget,0,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-04-13 12:27:01,2026-04-20 20:04:16
com.tokopedia.tkpd,08bd4346-028c-4bbe-80ff-c20638d6f95b,NUR FITRIYAH,4,2026-04-17 19:12:14,semoga pengiriman nya sesuai,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,d0c3e42a-0b76-46f1-b169-1fde088935bf,Pelaihari Dua,5,2026-04-17 19:03:14,saya suka dan trimakasih banget buat Tokopedia,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,7c1d7c78-dbf4-4525-b915-cfe407c23183,A Bc,5,2026-04-17 18:12:29,okey,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,69100d63-3241-4a0c-9700-f84d3b4a9dde,Aris Kurniawan,5,2026-04-17 16:43:58,sangat bermanfaat dan memudahkan utk memenuhi kebutuhan keluarga 👍👍👍😊,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,b832a8f1-17f3-4566-b7e1-b733467ded04,Abie Viyan,1,2026-04-17 16:15:00,aplikasi paling lemot...,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,e64e6361-f66a-4883-b889-0c490a57a408,kimi nice,1,2026-04-17 15:47:08,"Marketplace tolol, barang dinyatakan hilang dari ekspedisi dari customer service ini marketplace ngeyel bgt perpanjang mulu sampe lebih dari 2 minggu estimasi tiba lain kali saya saranin buat yg lain gk usah make ni marketplace",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,81fdc2b6-0f67-409d-8942-d2a219a3f388,Nayla Prischila,1,2026-04-17 15:08:41,kecewa bgt pengiriman pdlh bayar ongkir yg mhl bgt tetap telat ak saranin ke oren aj deh,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,3ea6d05d-e5e1-4fa8-817c-94c76c069171,Erwin Ridwan,1,2026-04-17 15:05:58,Pas di klik ke keranjang eh... stok habis ya jika stok habis jgn di masukan ke kolom pencarian. harusnya kolom pencarian barang yg ada. ngapain juga ada kolom pencarian jika barangnya tidak tersedia,1,,,2026-04-20 20:04:16
com.tokopedia.tkpd,9e98ce0e-55ec-43a8-a149-18c0c0977588,Deci Rachman,5,2026-04-17 15:00:35,rekomendasi 👍👍,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,9055f851-3164-478b-afcd-a7fc3cebd7b4,agustina ige,1,2026-04-17 13:48:56,"Mungkin klo ada pilihan rating dibawah Bintang 1, pasti akan saya pilih, krn dikasih Bintang 1 jg ga pantes.. Entah siapa yg bermslh, tp sepertinya antara pihak Cust Care Tokped, Penjual dan Bag Ekspedisi berkomplot.. Bag Ekspedisi nyuruh ngubah dari J&T ke JNE, Penjual batalin orderan, tp tiba² dana yg direfund malah diproses ke entah rekening siapa..coba komplain ke Cust Care berkali² ga ada respon, dan malah akun saya dinonaktifkan sama Tokped..wooii mana Solusinya..???? Jualan ga amanah !!",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,5016e182-e194-4232-9463-6dd706a83acf,Dil Dilah,1,2026-04-17 12:57:37,"Saya gak ragu, kalo Tokopedia sangat jelek! Voucher ongkir gak ada, voucher diskon gak ada, polos! Saya cek hari ke hari gak ada tanda² kehidupan, gitu aja terus! Ditempat lain seperti Shopee/Lazada, banjir free ongkir dan voucher diskon, sedangkan Tokopedia polosan aja! Orang² yang kerja di Tokopedia males²san, gak ada kreativitas, gak ada kemauan, gitu aja terus! kenapa gak sekalian aja TUTUP! Jadi males saya belanja di Tokopedia, udah hilang mood",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,482712c7-9dcb-423d-a61e-8fd068a75505,Zoel Alfarisi,5,2026-04-17 12:36:07,masih mau beli,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,31dc54b1-4d68-4d58-8d98-b9bb1709bc20,KuroNyaanZ,1,2026-04-17 12:33:44,"per 16 April 2026 potongan 5rb per hari dihilangkan. Tetap ada biaya aplikasi walaupun sudah Langganan Plus. Harga diskon palsu, harga dinaikkan lalu diturunkan seolah-olah ada diskon, padahal harga aslinya bisa lebih murah di shopee. Terlalu lama scroll jadi lag, pencarian balik lagi ke awal. Pelanggan lama udah gak ada lagi promo atau potongan harga, semua palsu 👎👎👎👎👎",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,e6d61fee-2c32-449c-8a73-2f400563727e,blackswans and snakes,5,2026-04-17 12:10:21,"sebagai pembeli, dbandingkan oren atau tiktok shop yang satu keluarga, atau marketplace lainnya... udah paling nyaman pake Tokopedia. Thanks juga sudah membantu solusi ekspedisi anteraja yang ga nyampe"" padahal menggunakan 'sameday'.",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,8e6bbd73-b1ec-4863-b32f-441ddbad18f3,Ben Petra,5,2026-04-17 11:59:47,untuk sekarang sejak habis 4.4 .. mantab pokok nya tokped,2,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-03-21 12:07:01,2026-04-20 20:04:16
com.tokopedia.tkpd,3644352f-8f79-4c1c-b3a9-bbba2a9af9de,Iyos Prasetyo Fadillah,1,2026-04-17 11:46:52,"Jangan bayar buatlangganan PLUS, diskonnya makin sedikit saja, malah banyak yang dihilangkan contoh diskon 5.000 setiap hari disemua produk logo PLUS juga hilang. Kacau dan main hilangin saja bikin rugi kalau kita bayar langganan PLUS.",3,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2025-01-20 20:07:11,2026-04-20 20:04:16
com.tokopedia.tkpd,07b538d7-5e49-4bc0-bf04-b34d0147c23d,Abwabun Arba (Gon Myers),2,2026-04-17 11:05:41,"bug cok, transaksi ada 3, yg nongol cuman 1, transaksi terakhir, mao bayar malah cuman 1 transaksi",0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,801702f0-80da-4d5b-b36d-5fd6ab302612,Suhardi Jion,2,2026-04-17 11:02:50,toko tidak ada sistem COD jarang/langka,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,7174fd70-a47b-4ebc-9e69-4ce7b82004c7,Aldi Marwan,1,2026-04-17 10:20:45,lama2 ribet mau pesan obat aja ky mau beli barang terlarang. aplikasi gak berguna,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,34665a0a-0826-4be7-ad8f-b20abb16c306,Afifah Nurhasanah,5,2026-04-17 09:50:56,toko pedia bakal jadi langganan ku mksih,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,cdf26c31-dde1-4e9a-8f75-8808ab6d0dd4,Dian Juandi,5,2026-04-17 09:37:19,mantaap,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,0eb9f29c-8659-4b19-8a4a-d9ae2577e520,Sopiyudin,1,2026-04-17 09:05:48,iklan nya menggangu aktivitas hp ku,0,,,2026-04-20 20:04:16
com.tokopedia.tkpd,0f06b76a-562f-464a-a371-b21f9ab31654,Yenni Anggraini,5,2026-04-17 08:51:07,TOP BGT,0,,,2026-04-20 20:04:16
